,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
89,2016-02-19,8:00 pm,Minnesota Timberwolves,104,Memphis Grizzlies,109,0,18119,regular_season,Minnesota Timberwolves at Memphis Grizzlies
97,2016-02-19,10:30 pm,Boston Celtics,93,Utah Jazz,111,0,19911,regular_season,Boston Celtics at Utah Jazz
93,2016-02-19,7:00 pm,Dallas Mavericks,104,Orlando Magic,110,1,17764,regular_season,Dallas Mavericks at Orlando Magic
98,2016-02-19,7:00 pm,Detroit Pistons,86,Washington Wizards,98,0,20356,regular_season,Detroit Pistons at Washington Wizards
96,2016-02-19,10:00 pm,Denver Nuggets,110,Sacramento Kings,116,0,17317,regular_season,Denver Nuggets at Sacramento Kings
92,2016-02-19,8:00 pm,Indiana Pacers,101,Oklahoma City Thunder,98,0,18203,regular_season,Indiana Pacers at Oklahoma City Thunder
88,2016-02-19,10:30 pm,San Antonio Spurs,119,Los Angeles Lakers,113,0,18997,regular_season,San Antonio Spurs at Los Angeles Lakers
90,2016-02-19,8:00 pm,Charlotte Hornets,98,Milwaukee Bucks,95,0,16370,regular_season,Charlotte Hornets at Milwaukee Bucks
87,2016-02-19,8:00 pm,Toronto Raptors,106,Chicago Bulls,116,0,21849,regular_season,Toronto Raptors at Chicago Bulls
86,2016-02-19,7:30 pm,New York Knicks,98,Brooklyn Nets,109,0,17732,regular_season,New York Knicks at Brooklyn Nets
85,2016-02-19,8:00 pm,Miami Heat,115,Atlanta Hawks,111,0,19043,regular_season,Miami Heat at Atlanta Hawks
91,2016-02-19,8:00 pm,Philadelphia 76ers,114,New Orleans Pelicans,121,0,16953,regular_season,Philadelphia 76ers at New Orleans Pelicans
101,2016-02-20,7:30 pm,Washington Wizards,94,Miami Heat,114,0,19710,regular_season,Washington Wizards at Miami Heat
99,2016-02-20,7:30 pm,Milwaukee Bucks,117,Atlanta Hawks,109,0,18653,regular_season,Milwaukee Bucks at Atlanta Hawks
100,2016-02-20,8:30 pm,Golden State Warriors,115,Los Angeles Clippers,112,0,19585,regular_season,Golden State Warriors at Los Angeles Clippers
102,2016-02-20,8:00 pm,New York Knicks,103,Minnesota Timberwolves,95,0,16663,regular_season,New York Knicks at Minnesota Timberwolves
108,2016-02-21,3:30 pm,Cleveland Cavaliers,115,Oklahoma City Thunder,92,0,18203,regular_season,Cleveland Cavaliers at Oklahoma City Thunder
109,2016-02-21,6:00 pm,Indiana Pacers,105,Orlando Magic,102,0,17242,regular_season,Indiana Pacers at Orlando Magic
107,2016-02-21,3:30 pm,New Orleans Pelicans,111,Detroit Pistons,106,0,17886,regular_season,New Orleans Pelicans at Detroit Pistons
106,2016-02-21,5:00 pm,Boston Celtics,121,Denver Nuggets,101,0,16065,regular_season,Boston Celtics at Denver Nuggets
110,2016-02-21,5:00 pm,San Antonio Spurs,118,Phoenix Suns,111,0,16224,regular_season,San Antonio Spurs at Phoenix Suns
104,2016-02-21,8:00 pm,Los Angeles Lakers,115,Chicago Bulls,126,0,23143,regular_season,Los Angeles Lakers at Chicago Bulls
111,2016-02-21,9:00 pm,Utah Jazz,111,Portland Trail Blazers,115,0,19470,regular_season,Utah Jazz at Portland Trail Blazers
103,2016-02-21,6:00 pm,Charlotte Hornets,104,Brooklyn Nets,96,0,16155,regular_season,Charlotte Hornets at Brooklyn Nets
105,2016-02-21,7:00 pm,Philadelphia 76ers,103,Dallas Mavericks,129,0,20194,regular_season,Philadelphia 76ers at Dallas Mavericks
112,2016-02-21,6:00 pm,Memphis Grizzlies,85,Toronto Raptors,98,0,19800,regular_season,Memphis Grizzlies at Toronto Raptors
113,2016-02-22,8:00 pm,Golden State Warriors,102,Atlanta Hawks,92,0,19330,regular_season,Golden State Warriors at Atlanta Hawks
114,2016-02-22,7:00 pm,Detroit Pistons,96,Cleveland Cavaliers,88,0,20562,regular_season,Detroit Pistons at Cleveland Cavaliers
115,2016-02-22,10:30 pm,Phoenix Suns,84,Los Angeles Clippers,124,0,19060,regular_season,Phoenix Suns at Los Angeles Clippers
116,2016-02-22,7:30 pm,Indiana Pacers,93,Miami Heat,101,1,19600,regular_season,Indiana Pacers at Miami Heat
117,2016-02-22,8:00 pm,Los Angeles Lakers,101,Milwaukee Bucks,108,0,18717,regular_season,Los Angeles Lakers at Milwaukee Bucks
118,2016-02-22,8:00 pm,Boston Celtics,122,Minnesota Timberwolves,124,0,11639,regular_season,Boston Celtics at Minnesota Timberwolves
119,2016-02-22,7:30 pm,Toronto Raptors,122,New York Knicks,95,0,19812,regular_season,Toronto Raptors at New York Knicks
120,2016-02-23,9:00 pm,Sacramento Kings,114,Denver Nuggets,110,0,15721,regular_season,Sacramento Kings at Denver Nuggets
121,2016-02-23,7:00 pm,Orlando Magic,124,Philadelphia 76ers,115,0,13745,regular_season,Orlando Magic at Philadelphia 76ers
122,2016-02-23,10:00 pm,Brooklyn Nets,104,Portland Trail Blazers,112,0,19393,regular_season,Brooklyn Nets at Portland Trail Blazers
123,2016-02-23,9:00 pm,Houston Rockets,114,Utah Jazz,117,1,18132,regular_season,Houston Rockets at Utah Jazz
124,2016-02-23,7:00 pm,New Orleans Pelicans,89,Washington Wizards,109,0,15743,regular_season,New Orleans Pelicans at Washington Wizards
126,2016-02-24,7:00 pm,Charlotte Hornets,103,Cleveland Cavaliers,114,0,20562,regular_season,Charlotte Hornets at Cleveland Cavaliers
128,2016-02-24,7:30 pm,Philadelphia 76ers,91,Detroit Pistons,111,0,13429,regular_season,Philadelphia 76ers at Detroit Pistons
127,2016-02-24,8:30 pm,Oklahoma City Thunder,116,Dallas Mavericks,103,0,19805,regular_season,Oklahoma City Thunder at Dallas Mavericks
125,2016-02-24,8:00 pm,Washington Wizards,104,Chicago Bulls,109,0,21560,regular_season,Washington Wizards at Chicago Bulls
129,2016-02-24,7:00 pm,New York Knicks,105,Indiana Pacers,108,0,16018,regular_season,New York Knicks at Indiana Pacers
130,2016-02-24,10:30 pm,Denver Nuggets,87,Los Angeles Clippers,81,0,19060,regular_season,Denver Nuggets at Los Angeles Clippers
131,2016-02-24,8:00 pm,Los Angeles Lakers,119,Memphis Grizzlies,128,0,18119,regular_season,Los Angeles Lakers at Memphis Grizzlies
132,2016-02-24,7:30 pm,Golden State Warriors,118,Miami Heat,112,0,19899,regular_season,Golden State Warriors at Miami Heat
133,2016-02-24,10:30 pm,San Antonio Spurs,108,Sacramento Kings,92,0,17317,regular_season,San Antonio Spurs at Sacramento Kings
134,2016-02-24,7:30 pm,Minnesota Timberwolves,105,Toronto Raptors,114,0,19800,regular_season,Minnesota Timberwolves at Toronto Raptors
139,2016-02-25,10:30 pm,Houston Rockets,119,Portland Trail Blazers,105,0,19393,regular_season,Houston Rockets at Portland Trail Blazers
135,2016-02-25,7:30 pm,Milwaukee Bucks,107,Boston Celtics,112,0,18157,regular_season,Milwaukee Bucks at Boston Celtics
136,2016-02-25,8:00 pm,Oklahoma City Thunder,119,New Orleans Pelicans,123,0,16974,regular_season,Oklahoma City Thunder at New Orleans Pelicans
137,2016-02-25,7:00 pm,Golden State Warriors,130,Orlando Magic,114,0,19189,regular_season,Golden State Warriors at Orlando Magic
138,2016-02-25,9:00 pm,Brooklyn Nets,116,Phoenix Suns,106,0,16145,regular_season,Brooklyn Nets at Phoenix Suns
140,2016-02-25,10:30 pm,San Antonio Spurs,96,Utah Jazz,78,0,19911,regular_season,San Antonio Spurs at Utah Jazz
145,2016-02-26,7:30 pm,Orlando Magic,95,New York Knicks,108,0,19812,regular_season,Orlando Magic at New York Knicks
144,2016-02-26,10:30 pm,Memphis Grizzlies,112,Los Angeles Lakers,95,0,18997,regular_season,Memphis Grizzlies at Los Angeles Lakers
143,2016-02-26,7:00 pm,Charlotte Hornets,96,Indiana Pacers,95,0,18165,regular_season,Charlotte Hornets at Indiana Pacers
147,2016-02-26,10:00 pm,Los Angeles Clippers,117,Sacramento Kings,107,0,17317,regular_season,Los Angeles Clippers at Sacramento Kings
141,2016-02-26,8:00 pm,Chicago Bulls,88,Atlanta Hawks,103,0,18123,regular_season,Chicago Bulls at Atlanta Hawks
148,2016-02-26,7:30 pm,Cleveland Cavaliers,97,Toronto Raptors,99,0,19800,regular_season,Cleveland Cavaliers at Toronto Raptors
142,2016-02-26,8:30 pm,Denver Nuggets,116,Dallas Mavericks,122,1,20298,regular_season,Denver Nuggets at Dallas Mavericks
146,2016-02-26,7:00 pm,Washington Wizards,103,Philadelphia 76ers,94,0,16511,regular_season,Washington Wizards at Philadelphia 76ers
149,2016-02-27,3:00 pm,Miami Heat,89,Boston Celtics,101,0,18624,regular_season,Miami Heat at Boston Celtics
152,2016-02-27,8:30 pm,Detroit Pistons,102,Milwaukee Bucks,91,0,17165,regular_season,Detroit Pistons at Milwaukee Bucks
151,2016-02-27,8:00 pm,San Antonio Spurs,104,Houston Rockets,94,0,18240,regular_season,San Antonio Spurs at Houston Rockets
150,2016-02-27,8:00 pm,Portland Trail Blazers,103,Chicago Bulls,95,0,21962,regular_season,Portland Trail Blazers at Chicago Bulls
156,2016-02-27,9:30 pm,Brooklyn Nets,98,Utah Jazz,96,0,18863,regular_season,Brooklyn Nets at Utah Jazz
154,2016-02-27,8:30 pm,Golden State Warriors,121,Oklahoma City Thunder,118,1,18203,regular_season,Golden State Warriors at Oklahoma City Thunder
153,2016-02-27,7:00 pm,Minnesota Timberwolves,112,New Orleans Pelicans,110,0,17338,regular_season,Minnesota Timberwolves at New Orleans Pelicans
155,2016-02-27,9:30 pm,Memphis Grizzlies,106,Phoenix Suns,111,0,17101,regular_season,Memphis Grizzlies at Phoenix Suns
157,2016-02-28,3:30 pm,Charlotte Hornets,76,Atlanta Hawks,87,0,17156,regular_season,Charlotte Hornets at Atlanta Hawks
158,2016-02-28,7:00 pm,Minnesota Timberwolves,101,Dallas Mavericks,128,0,20289,regular_season,Minnesota Timberwolves at Dallas Mavericks
159,2016-02-28,6:00 pm,Toronto Raptors,101,Detroit Pistons,114,0,17201,regular_season,Toronto Raptors at Detroit Pistons
160,2016-02-28,6:00 pm,Portland Trail Blazers,111,Indiana Pacers,102,0,16662,regular_season,Portland Trail Blazers at Indiana Pacers
161,2016-02-28,7:30 pm,Miami Heat,98,New York Knicks,81,0,19812,regular_season,Miami Heat at New York Knicks
163,2016-02-28,1:00 pm,Cleveland Cavaliers,99,Washington Wizards,113,0,20356,regular_season,Cleveland Cavaliers at Washington Wizards
162,2016-02-28,6:00 pm,Philadelphia 76ers,116,Orlando Magic,130,0,16168,regular_season,Philadelphia 76ers at Orlando Magic
170,2016-02-29,7:00 pm,Philadelphia 76ers,108,Washington Wizards,116,0,15096,regular_season,Philadelphia 76ers at Washington Wizards
164,2016-02-29,7:30 pm,Utah Jazz,95,Boston Celtics,100,0,17680,regular_season,Utah Jazz at Boston Celtics
165,2016-02-29,7:00 pm,Indiana Pacers,96,Cleveland Cavaliers,100,0,20562,regular_season,Indiana Pacers at Cleveland Cavaliers
166,2016-02-29,9:00 pm,Memphis Grizzlies,103,Denver Nuggets,96,0,10324,regular_season,Memphis Grizzlies at Denver Nuggets
167,2016-02-29,10:30 pm,Brooklyn Nets,95,Los Angeles Clippers,105,0,19060,regular_season,Brooklyn Nets at Los Angeles Clippers
168,2016-02-29,8:00 pm,Houston Rockets,121,Milwaukee Bucks,128,0,13214,regular_season,Houston Rockets at Milwaukee Bucks
169,2016-02-29,10:00 pm,Oklahoma City Thunder,131,Sacramento Kings,116,0,17317,regular_season,Oklahoma City Thunder at Sacramento Kings
171,2016-03-01,7:00 pm,Phoenix Suns,92,Charlotte Hornets,126,0,16849,regular_season,Phoenix Suns at Charlotte Hornets
173,2016-03-01,10:30 pm,Atlanta Hawks,105,Golden State Warriors,109,1,19596,regular_season,Atlanta Hawks at Golden State Warriors
174,2016-03-01,10:30 pm,Brooklyn Nets,101,Los Angeles Lakers,107,0,18997,regular_season,Brooklyn Nets at Los Angeles Lakers
175,2016-03-01,7:30 pm,Chicago Bulls,111,Miami Heat,129,0,19654,regular_season,Chicago Bulls at Miami Heat
176,2016-03-01,7:30 pm,Portland Trail Blazers,104,New York Knicks,85,0,19812,regular_season,Portland Trail Blazers at New York Knicks
172,2016-03-01,8:30 pm,Orlando Magic,108,Dallas Mavericks,121,0,19546,regular_season,Orlando Magic at Dallas Mavericks
187,2016-03-02,7:30 pm,Utah Jazz,94,Toronto Raptors,104,0,19800,regular_season,Utah Jazz at Toronto Raptors
186,2016-03-02,8:00 pm,Detroit Pistons,81,San Antonio Spurs,97,0,18418,regular_season,Detroit Pistons at San Antonio Spurs
185,2016-03-02,7:00 pm,Charlotte Hornets,119,Philadelphia 76ers,99,0,11143,regular_season,Charlotte Hornets at Philadelphia 76ers
184,2016-03-02,7:00 pm,Chicago Bulls,89,Orlando Magic,102,0,16072,regular_season,Chicago Bulls at Orlando Magic
183,2016-03-02,8:00 pm,Washington Wizards,104,Minnesota Timberwolves,98,0,11307,regular_season,Washington Wizards at Minnesota Timberwolves
181,2016-03-02,8:00 pm,Sacramento Kings,98,Memphis Grizzlies,104,0,15310,regular_season,Sacramento Kings at Memphis Grizzlies
180,2016-03-02,10:30 pm,Oklahoma City Thunder,98,Los Angeles Clippers,103,0,19304,regular_season,Oklahoma City Thunder at Los Angeles Clippers
179,2016-03-02,8:00 pm,New Orleans Pelicans,95,Houston Rockets,100,0,18226,regular_season,New Orleans Pelicans at Houston Rockets
178,2016-03-02,9:00 pm,Los Angeles Lakers,107,Denver Nuggets,117,0,20096,regular_season,Los Angeles Lakers at Denver Nuggets
177,2016-03-02,7:30 pm,Portland Trail Blazers,93,Boston Celtics,116,0,18624,regular_season,Portland Trail Blazers at Boston Celtics
182,2016-03-02,8:00 pm,Indiana Pacers,104,Milwaukee Bucks,99,0,14263,regular_season,Indiana Pacers at Milwaukee Bucks
191,2016-03-03,8:00 pm,San Antonio Spurs,94,New Orleans Pelicans,86,0,17781,regular_season,San Antonio Spurs at New Orleans Pelicans
189,2016-03-03,10:30 pm,Oklahoma City Thunder,106,Golden State Warriors,121,0,19596,regular_season,Oklahoma City Thunder at Golden State Warriors
190,2016-03-03,7:30 pm,Phoenix Suns,92,Miami Heat,108,0,19600,regular_season,Phoenix Suns at Miami Heat
188,2016-03-03,8:30 pm,Sacramento Kings,104,Dallas Mavericks,101,0,19910,regular_season,Sacramento Kings at Dallas Mavericks
192,2016-03-04,7:30 pm,New York Knicks,104,Boston Celtics,105,0,18624,regular_season,New York Knicks at Boston Celtics
193,2016-03-04,7:00 pm,Indiana Pacers,101,Charlotte Hornets,108,0,19099,regular_season,Indiana Pacers at Charlotte Hornets
194,2016-03-04,8:00 pm,Washington Wizards,83,Cleveland Cavaliers,108,0,20562,regular_season,Washington Wizards at Cleveland Cavaliers
195,2016-03-04,9:00 pm,Brooklyn Nets,121,Denver Nuggets,120,1,14163,regular_season,Brooklyn Nets at Denver Nuggets
196,2016-03-04,10:30 pm,Atlanta Hawks,106,Los Angeles Lakers,77,0,18997,regular_season,Atlanta Hawks at Los Angeles Lakers
197,2016-03-04,8:00 pm,Utah Jazz,88,Memphis Grizzlies,94,0,17188,regular_season,Utah Jazz at Memphis Grizzlies
198,2016-03-04,8:00 pm,Minnesota Timberwolves,101,Milwaukee Bucks,116,0,16366,regular_season,Minnesota Timberwolves at Milwaukee Bucks
199,2016-03-04,7:00 pm,Phoenix Suns,102,Orlando Magic,84,0,17546,regular_season,Phoenix Suns at Orlando Magic
200,2016-03-04,7:00 pm,Miami Heat,112,Philadelphia 76ers,102,0,17610,regular_season,Miami Heat at Philadelphia 76ers
201,2016-03-04,7:30 pm,Portland Trail Blazers,115,Toronto Raptors,117,0,19800,regular_season,Portland Trail Blazers at Toronto Raptors
208,2016-03-05,8:30 pm,Sacramento Kings,94,San Antonio Spurs,104,0,18418,regular_season,Sacramento Kings at San Antonio Spurs
207,2016-03-05,7:00 pm,Detroit Pistons,89,New York Knicks,102,0,19812,regular_season,Detroit Pistons at New York Knicks
209,2016-03-05,7:00 pm,Indiana Pacers,100,Washington Wizards,99,0,20356,regular_season,Indiana Pacers at Washington Wizards
205,2016-03-05,8:00 pm,Brooklyn Nets,118,Minnesota Timberwolves,132,0,15987,regular_season,Brooklyn Nets at Minnesota Timberwolves
204,2016-03-05,10:30 pm,Atlanta Hawks,107,Los Angeles Clippers,97,0,19236,regular_season,Atlanta Hawks at Los Angeles Clippers
202,2016-03-05,8:30 pm,Houston Rockets,100,Chicago Bulls,108,0,22203,regular_season,Houston Rockets at Chicago Bulls
206,2016-03-05,7:00 pm,Utah Jazz,106,New Orleans Pelicans,94,0,16680,regular_season,Utah Jazz at New Orleans Pelicans
203,2016-03-05,7:00 pm,Boston Celtics,103,Cleveland Cavaliers,120,0,20562,regular_season,Boston Celtics at Cleveland Cavaliers
210,2016-03-06,5:00 pm,Dallas Mavericks,114,Denver Nuggets,116,1,14802,regular_season,Dallas Mavericks at Denver Nuggets
211,2016-03-06,6:00 pm,Portland Trail Blazers,103,Detroit Pistons,123,0,18386,regular_season,Portland Trail Blazers at Detroit Pistons
212,2016-03-06,3:30 pm,Golden State Warriors,95,Los Angeles Lakers,112,0,18997,regular_season,Golden State Warriors at Los Angeles Lakers
213,2016-03-06,4:00 pm,Phoenix Suns,109,Memphis Grizzlies,100,0,17291,regular_season,Phoenix Suns at Memphis Grizzlies
214,2016-03-06,6:00 pm,Philadelphia 76ers,98,Miami Heat,103,0,19820,regular_season,Philadelphia 76ers at Miami Heat
215,2016-03-06,3:30 pm,Oklahoma City Thunder,104,Milwaukee Bucks,96,0,16565,regular_season,Oklahoma City Thunder at Milwaukee Bucks
216,2016-03-06,6:30 pm,Houston Rockets,113,Toronto Raptors,107,0,19800,regular_season,Houston Rockets at Toronto Raptors
223,2016-03-07,8:00 pm,Sacramento Kings,112,New Orleans Pelicans,115,0,16403,regular_season,Sacramento Kings at New Orleans Pelicans
222,2016-03-07,7:00 pm,San Antonio Spurs,91,Indiana Pacers,99,0,16742,regular_season,San Antonio Spurs at Indiana Pacers
217,2016-03-07,8:00 pm,Milwaukee Bucks,90,Chicago Bulls,100,0,21672,regular_season,Milwaukee Bucks at Chicago Bulls
220,2016-03-07,8:30 pm,Los Angeles Clippers,109,Dallas Mavericks,90,0,20002,regular_season,Los Angeles Clippers at Dallas Mavericks
219,2016-03-07,7:00 pm,Memphis Grizzlies,106,Cleveland Cavaliers,103,0,20562,regular_season,Memphis Grizzlies at Cleveland Cavaliers
218,2016-03-07,7:00 pm,Minnesota Timberwolves,103,Charlotte Hornets,108,0,15912,regular_season,Minnesota Timberwolves at Charlotte Hornets
221,2016-03-07,10:30 pm,Orlando Magic,113,Golden State Warriors,119,0,19596,regular_season,Orlando Magic at Golden State Warriors
229,2016-03-08,9:00 pm,Atlanta Hawks,91,Utah Jazz,84,0,19282,regular_season,Atlanta Hawks at Utah Jazz
228,2016-03-08,7:30 pm,Brooklyn Nets,99,Toronto Raptors,104,0,19800,regular_season,Brooklyn Nets at Toronto Raptors
225,2016-03-08,10:30 pm,Orlando Magic,98,Los Angeles Lakers,107,0,18997,regular_season,Orlando Magic at Los Angeles Lakers
226,2016-03-08,8:00 pm,San Antonio Spurs,116,Minnesota Timberwolves,91,0,14093,regular_season,San Antonio Spurs at Minnesota Timberwolves
227,2016-03-08,10:00 pm,Washington Wizards,109,Portland Trail Blazers,116,1,19393,regular_season,Washington Wizards at Portland Trail Blazers
224,2016-03-08,9:00 pm,New York Knicks,94,Denver Nuggets,110,0,13305,regular_season,New York Knicks at Denver Nuggets
238,2016-03-09,10:00 pm,Cleveland Cavaliers,120,Sacramento Kings,111,0,17317,regular_season,Cleveland Cavaliers at Sacramento Kings
236,2016-03-09,7:00 pm,Houston Rockets,118,Philadelphia 76ers,104,0,15237,regular_season,Houston Rockets at Philadelphia 76ers
235,2016-03-09,9:30 pm,Los Angeles Clippers,108,Oklahoma City Thunder,120,0,18203,regular_season,Los Angeles Clippers at Oklahoma City Thunder
237,2016-03-09,9:00 pm,New York Knicks,128,Phoenix Suns,97,0,17105,regular_season,New York Knicks at Phoenix Suns
233,2016-03-09,10:30 pm,Utah Jazz,94,Golden State Warriors,115,0,19596,regular_season,Utah Jazz at Golden State Warriors
232,2016-03-09,8:30 pm,Detroit Pistons,102,Dallas Mavericks,96,0,20249,regular_season,Detroit Pistons at Dallas Mavericks
231,2016-03-09,7:00 pm,New Orleans Pelicans,113,Charlotte Hornets,122,0,16335,regular_season,New Orleans Pelicans at Charlotte Hornets
230,2016-03-09,7:00 pm,Memphis Grizzlies,96,Boston Celtics,116,0,17790,regular_season,Memphis Grizzlies at Boston Celtics
234,2016-03-09,8:00 pm,Miami Heat,108,Milwaukee Bucks,114,0,15005,regular_season,Miami Heat at Milwaukee Bucks
239,2016-03-10,9:00 pm,Phoenix Suns,98,Denver Nuggets,116,0,11582,regular_season,Phoenix Suns at Denver Nuggets
240,2016-03-10,10:30 pm,Cleveland Cavaliers,120,Los Angeles Lakers,108,0,18997,regular_season,Cleveland Cavaliers at Los Angeles Lakers
241,2016-03-10,8:00 pm,Chicago Bulls,101,San Antonio Spurs,109,0,18418,regular_season,Chicago Bulls at San Antonio Spurs
242,2016-03-10,7:30 pm,Atlanta Hawks,96,Toronto Raptors,104,0,19800,regular_season,Atlanta Hawks at Toronto Raptors
250,2016-03-11,7:00 pm,Brooklyn Nets,89,Philadelphia 76ers,95,0,14128,regular_season,Brooklyn Nets at Philadelphia 76ers
252,2016-03-11,9:00 pm,Washington Wizards,93,Utah Jazz,114,0,19911,regular_season,Washington Wizards at Utah Jazz
251,2016-03-11,10:00 pm,Orlando Magic,107,Sacramento Kings,100,0,17081,regular_season,Orlando Magic at Sacramento Kings
249,2016-03-11,8:00 pm,Minnesota Timberwolves,99,Oklahoma City Thunder,96,0,18203,regular_season,Minnesota Timberwolves at Oklahoma City Thunder
244,2016-03-11,8:00 pm,Miami Heat,118,Chicago Bulls,96,0,22067,regular_season,Miami Heat at Chicago Bulls
247,2016-03-11,10:30 pm,New York Knicks,94,Los Angeles Clippers,101,0,19175,regular_season,New York Knicks at Los Angeles Clippers
246,2016-03-11,10:30 pm,Portland Trail Blazers,112,Golden State Warriors,128,0,19596,regular_season,Portland Trail Blazers at Golden State Warriors
245,2016-03-11,7:00 pm,Detroit Pistons,103,Charlotte Hornets,118,0,18189,regular_season,Detroit Pistons at Charlotte Hornets
243,2016-03-11,7:30 pm,Houston Rockets,102,Boston Celtics,98,0,18624,regular_season,Houston Rockets at Boston Celtics
248,2016-03-11,8:00 pm,New Orleans Pelicans,114,Memphis Grizzlies,121,1,18119,regular_season,New Orleans Pelicans at Memphis Grizzlies
261,2016-03-12,8:30 pm,Oklahoma City Thunder,85,San Antonio Spurs,93,0,18418,regular_season,Oklahoma City Thunder at San Antonio Spurs
260,2016-03-12,10:30 pm,Orlando Magic,84,Portland Trail Blazers,121,0,19452,regular_season,Orlando Magic at Portland Trail Blazers
259,2016-03-12,7:00 pm,Detroit Pistons,125,Philadelphia 76ers,111,0,16087,regular_season,Detroit Pistons at Philadelphia 76ers
258,2016-03-12,7:30 pm,New Orleans Pelicans,92,Milwaukee Bucks,103,0,16518,regular_season,New Orleans Pelicans at Milwaukee Bucks
262,2016-03-12,7:00 pm,Miami Heat,104,Toronto Raptors,112,1,19800,regular_season,Miami Heat at Toronto Raptors
256,2016-03-12,9:30 pm,Washington Wizards,100,Denver Nuggets,116,0,13213,regular_season,Washington Wizards at Denver Nuggets
255,2016-03-12,2:00 pm,Indiana Pacers,112,Dallas Mavericks,105,0,20459,regular_season,Indiana Pacers at Dallas Mavericks
254,2016-03-12,7:00 pm,Houston Rockets,109,Charlotte Hornets,125,0,19303,regular_season,Houston Rockets at Charlotte Hornets
257,2016-03-12,10:30 pm,Phoenix Suns,116,Golden State Warriors,123,0,19596,regular_season,Phoenix Suns at Golden State Warriors
253,2016-03-12,7:30 pm,Memphis Grizzlies,83,Atlanta Hawks,95,0,17515,regular_season,Memphis Grizzlies at Atlanta Hawks
263,2016-03-13,6:00 pm,Indiana Pacers,75,Atlanta Hawks,104,0,17066,regular_season,Indiana Pacers at Atlanta Hawks
264,2016-03-13,8:00 pm,Milwaukee Bucks,109,Brooklyn Nets,100,0,15241,regular_season,Milwaukee Bucks at Brooklyn Nets
265,2016-03-13,3:30 pm,Cleveland Cavaliers,114,Los Angeles Clippers,90,0,19342,regular_season,Cleveland Cavaliers at Los Angeles Clippers
266,2016-03-13,9:30 pm,New York Knicks,90,Los Angeles Lakers,87,0,18997,regular_season,New York Knicks at Los Angeles Lakers
267,2016-03-13,6:00 pm,Utah Jazz,108,Sacramento Kings,99,0,17023,regular_season,Utah Jazz at Sacramento Kings
276,2016-03-14,8:00 pm,Detroit Pistons,81,Washington Wizards,124,0,18042,regular_season,Detroit Pistons at Washington Wizards
275,2016-03-14,10:30 pm,Cleveland Cavaliers,85,Utah Jazz,94,0,19911,regular_season,Cleveland Cavaliers at Utah Jazz
274,2016-03-14,7:30 pm,Chicago Bulls,109,Toronto Raptors,107,0,19800,regular_season,Chicago Bulls at Toronto Raptors
273,2016-03-14,10:00 pm,Minnesota Timberwolves,104,Phoenix Suns,107,0,17480,regular_season,Minnesota Timberwolves at Phoenix Suns
271,2016-03-14,7:30 pm,Denver Nuggets,119,Miami Heat,124,0,19744,regular_season,Denver Nuggets at Miami Heat
270,2016-03-14,8:00 pm,Memphis Grizzlies,81,Houston Rockets,130,0,18226,regular_season,Memphis Grizzlies at Houston Rockets
269,2016-03-14,10:30 pm,New Orleans Pelicans,107,Golden State Warriors,125,0,19596,regular_season,New Orleans Pelicans at Golden State Warriors
268,2016-03-14,7:00 pm,Dallas Mavericks,107,Charlotte Hornets,96,0,15686,regular_season,Dallas Mavericks at Charlotte Hornets
272,2016-03-14,8:00 pm,Portland Trail Blazers,94,Oklahoma City Thunder,128,0,18203,regular_season,Portland Trail Blazers at Oklahoma City Thunder
282,2016-03-15,8:30 pm,Los Angeles Clippers,87,San Antonio Spurs,108,0,18418,regular_season,Los Angeles Clippers at San Antonio Spurs
281,2016-03-15,7:00 pm,Denver Nuggets,110,Orlando Magic,116,0,16988,regular_season,Denver Nuggets at Orlando Magic
278,2016-03-15,7:00 pm,Boston Celtics,98,Indiana Pacers,103,0,17118,regular_season,Boston Celtics at Indiana Pacers
279,2016-03-15,10:30 pm,Sacramento Kings,106,Los Angeles Lakers,98,0,18997,regular_season,Sacramento Kings at Los Angeles Lakers
280,2016-03-15,8:00 pm,Toronto Raptors,107,Milwaukee Bucks,89,0,13522,regular_season,Toronto Raptors at Milwaukee Bucks
277,2016-03-15,7:30 pm,Philadelphia 76ers,114,Brooklyn Nets,131,0,14560,regular_season,Philadelphia 76ers at Brooklyn Nets
291,2016-03-16,7:00 pm,Chicago Bulls,96,Washington Wizards,117,0,19556,regular_season,Chicago Bulls at Washington Wizards
290,2016-03-16,10:00 pm,New Orleans Pelicans,123,Sacramento Kings,108,0,17086,regular_season,New Orleans Pelicans at Sacramento Kings
288,2016-03-16,9:30 pm,Los Angeles Clippers,122,Houston Rockets,106,0,18304,regular_season,Los Angeles Clippers at Houston Rockets
289,2016-03-16,8:00 pm,Minnesota Timberwolves,114,Memphis Grizzlies,108,0,16588,regular_season,Minnesota Timberwolves at Memphis Grizzlies
286,2016-03-16,7:30 pm,Atlanta Hawks,118,Detroit Pistons,114,0,14121,regular_season,Atlanta Hawks at Detroit Pistons
284,2016-03-16,7:00 pm,Orlando Magic,99,Charlotte Hornets,107,0,16148,regular_season,Orlando Magic at Charlotte Hornets
283,2016-03-16,7:00 pm,Oklahoma City Thunder,130,Boston Celtics,109,0,18624,regular_season,Oklahoma City Thunder at Boston Celtics
