,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
94,2017-01-14,3:30 pm,Los Angeles Lakers,97,Los Angeles Clippers,113,0,19060,regular_season,Los Angeles Lakers at Los Angeles Clippers
103,2017-01-15,9:00 pm,Oklahoma City Thunder,122,Sacramento Kings,118,0,17608,regular_season,Oklahoma City Thunder at Sacramento Kings
102,2017-01-15,9:00 pm,Chicago Bulls,108,Memphis Grizzlies,104,0,18119,regular_season,Chicago Bulls at Memphis Grizzlies
101,2017-01-15,9:30 pm,Detroit Pistons,102,Los Angeles Lakers,97,0,18997,regular_season,Detroit Pistons at Los Angeles Lakers
104,2017-01-15,3:00 pm,New York Knicks,101,Toronto Raptors,116,0,19800,regular_season,New York Knicks at Toronto Raptors
99,2017-01-15,6:00 pm,Houston Rockets,137,Brooklyn Nets,112,0,17732,regular_season,Houston Rockets at Brooklyn Nets
98,2017-01-15,3:00 pm,Milwaukee Bucks,98,Atlanta Hawks,111,0,14231,regular_season,Milwaukee Bucks at Atlanta Hawks
100,2017-01-15,2:00 pm,Minnesota Timberwolves,87,Dallas Mavericks,98,0,19655,regular_season,Minnesota Timberwolves at Dallas Mavericks
113,2017-01-16,2:00 pm,Portland Trail Blazers,101,Washington Wizards,120,0,17395,regular_season,Portland Trail Blazers at Washington Wizards
105,2017-01-16,7:30 pm,Charlotte Hornets,98,Boston Celtics,108,0,18624,regular_season,Charlotte Hornets at Boston Celtics
106,2017-01-16,5:00 pm,Orlando Magic,112,Denver Nuggets,125,0,11217,regular_season,Orlando Magic at Denver Nuggets
107,2017-01-16,8:00 pm,Cleveland Cavaliers,91,Golden State Warriors,126,0,19596,regular_season,Cleveland Cavaliers at Golden State Warriors
108,2017-01-16,4:00 pm,New Orleans Pelicans,95,Indiana Pacers,98,0,15525,regular_season,New Orleans Pelicans at Indiana Pacers
109,2017-01-16,10:30 pm,Oklahoma City Thunder,98,Los Angeles Clippers,120,0,19060,regular_season,Oklahoma City Thunder at Los Angeles Clippers
110,2017-01-16,3:30 pm,Philadelphia 76ers,113,Milwaukee Bucks,104,0,13261,regular_season,Philadelphia 76ers at Milwaukee Bucks
111,2017-01-16,1:00 pm,Atlanta Hawks,108,New York Knicks,107,0,19812,regular_season,Atlanta Hawks at New York Knicks
112,2017-01-16,9:00 pm,Utah Jazz,106,Phoenix Suns,101,0,16767,regular_season,Utah Jazz at Phoenix Suns
118,2017-01-17,8:30 pm,Minnesota Timberwolves,114,San Antonio Spurs,122,0,18418,regular_season,Minnesota Timberwolves at San Antonio Spurs
117,2017-01-17,7:30 pm,Houston Rockets,103,Miami Heat,109,0,19600,regular_season,Houston Rockets at Miami Heat
116,2017-01-17,10:30 pm,Denver Nuggets,127,Los Angeles Lakers,121,0,18412,regular_season,Denver Nuggets at Los Angeles Lakers
115,2017-01-17,8:00 pm,Dallas Mavericks,99,Chicago Bulls,98,0,21294,regular_season,Dallas Mavericks at Chicago Bulls
114,2017-01-17,7:30 pm,Toronto Raptors,119,Brooklyn Nets,109,0,12874,regular_season,Toronto Raptors at Brooklyn Nets
127,2017-01-18,7:00 pm,Memphis Grizzlies,101,Washington Wizards,104,0,15079,regular_season,Memphis Grizzlies at Washington Wizards
125,2017-01-18,7:00 pm,Toronto Raptors,89,Philadelphia 76ers,94,0,17223,regular_season,Toronto Raptors at Philadelphia 76ers
124,2017-01-18,8:00 pm,Orlando Magic,98,New Orleans Pelicans,118,0,15818,regular_season,Orlando Magic at New Orleans Pelicans
123,2017-01-18,8:00 pm,Milwaukee Bucks,92,Houston Rockets,111,0,15782,regular_season,Milwaukee Bucks at Houston Rockets
126,2017-01-18,10:30 pm,Indiana Pacers,106,Sacramento Kings,100,0,17608,regular_season,Indiana Pacers at Sacramento Kings
121,2017-01-18,8:00 pm,Atlanta Hawks,95,Detroit Pistons,118,0,15159,regular_season,Atlanta Hawks at Detroit Pistons
120,2017-01-18,7:00 pm,Portland Trail Blazers,85,Charlotte Hornets,107,0,15451,regular_season,Portland Trail Blazers at Charlotte Hornets
119,2017-01-18,7:30 pm,New York Knicks,117,Boston Celtics,106,0,18624,regular_season,New York Knicks at Boston Celtics
122,2017-01-18,10:30 pm,Oklahoma City Thunder,100,Golden State Warriors,121,0,19596,regular_season,Oklahoma City Thunder at Golden State Warriors
128,2017-01-19,7:00 pm,Phoenix Suns,103,Cleveland Cavaliers,118,0,20562,regular_season,Phoenix Suns at Cleveland Cavaliers
129,2017-01-19,10:30 pm,Minnesota Timberwolves,104,Los Angeles Clippers,101,0,19060,regular_season,Minnesota Timberwolves at Los Angeles Clippers
130,2017-01-19,7:30 pm,Dallas Mavericks,95,Miami Heat,99,0,19600,regular_season,Dallas Mavericks at Miami Heat
131,2017-01-19,8:00 pm,Washington Wizards,113,New York Knicks,110,0,19812,regular_season,Washington Wizards at New York Knicks
132,2017-01-19,8:30 pm,Denver Nuggets,104,San Antonio Spurs,118,0,18418,regular_season,Denver Nuggets at San Antonio Spurs
138,2017-01-20,8:00 pm,Sacramento Kings,91,Memphis Grizzlies,107,0,16991,regular_season,Sacramento Kings at Memphis Grizzlies
141,2017-01-20,7:00 pm,Portland Trail Blazers,92,Philadelphia 76ers,93,0,19476,regular_season,Portland Trail Blazers at Philadelphia 76ers
140,2017-01-20,7:00 pm,Milwaukee Bucks,96,Orlando Magic,112,0,19307,regular_season,Milwaukee Bucks at Orlando Magic
139,2017-01-20,8:00 pm,Brooklyn Nets,143,New Orleans Pelicans,114,0,17004,regular_season,Brooklyn Nets at New Orleans Pelicans
137,2017-01-20,10:30 pm,Indiana Pacers,95,Los Angeles Lakers,108,0,18997,regular_season,Indiana Pacers at Los Angeles Lakers
134,2017-01-20,7:00 pm,Toronto Raptors,78,Charlotte Hornets,113,0,18378,regular_season,Toronto Raptors at Charlotte Hornets
135,2017-01-20,8:30 pm,Utah Jazz,112,Dallas Mavericks,107,1,19421,regular_season,Utah Jazz at Dallas Mavericks
133,2017-01-20,8:00 pm,Chicago Bulls,93,Atlanta Hawks,102,0,16328,regular_season,Chicago Bulls at Atlanta Hawks
136,2017-01-20,8:00 pm,Golden State Warriors,125,Houston Rockets,108,0,18055,regular_season,Golden State Warriors at Houston Rockets
152,2017-01-21,9:00 pm,Indiana Pacers,100,Utah Jazz,109,0,19911,regular_season,Indiana Pacers at Utah Jazz
142,2017-01-21,7:00 pm,Philadelphia 76ers,93,Atlanta Hawks,110,0,15116,regular_season,Philadelphia 76ers at Atlanta Hawks
143,2017-01-21,5:00 pm,Portland Trail Blazers,127,Boston Celtics,123,1,18624,regular_season,Portland Trail Blazers at Boston Celtics
144,2017-01-21,9:00 pm,Sacramento Kings,99,Chicago Bulls,102,0,21606,regular_season,Sacramento Kings at Chicago Bulls
145,2017-01-21,7:00 pm,Brooklyn Nets,105,Charlotte Hornets,112,0,18583,regular_season,Brooklyn Nets at Charlotte Hornets
146,2017-01-21,8:30 pm,San Antonio Spurs,118,Cleveland Cavaliers,115,1,20562,regular_season,San Antonio Spurs at Cleveland Cavaliers
147,2017-01-21,9:00 pm,Los Angeles Clippers,98,Denver Nuggets,123,0,16056,regular_season,Los Angeles Clippers at Denver Nuggets
148,2017-01-21,6:00 pm,Washington Wizards,112,Detroit Pistons,113,0,18231,regular_season,Washington Wizards at Detroit Pistons
149,2017-01-21,8:00 pm,Houston Rockets,119,Memphis Grizzlies,95,0,18119,regular_season,Houston Rockets at Memphis Grizzlies
150,2017-01-21,7:30 pm,Milwaukee Bucks,97,Miami Heat,109,0,19600,regular_season,Milwaukee Bucks at Miami Heat
151,2017-01-21,7:30 pm,Phoenix Suns,107,New York Knicks,105,0,19812,regular_season,Phoenix Suns at New York Knicks
156,2017-01-22,6:00 pm,Phoenix Suns,115,Toronto Raptors,103,0,19800,regular_season,Phoenix Suns at Toronto Raptors
154,2017-01-22,7:00 pm,Denver Nuggets,108,Minnesota Timberwolves,111,0,12788,regular_season,Denver Nuggets at Minnesota Timberwolves
155,2017-01-22,12:00 pm,Golden State Warriors,118,Orlando Magic,98,0,18846,regular_season,Golden State Warriors at Orlando Magic
153,2017-01-22,3:30 pm,Los Angeles Lakers,73,Dallas Mavericks,122,0,19484,regular_season,Los Angeles Lakers at Dallas Mavericks
163,2017-01-23,8:00 pm,Houston Rockets,114,Milwaukee Bucks,127,0,14016,regular_season,Houston Rockets at Milwaukee Bucks
165,2017-01-23,9:00 pm,Oklahoma City Thunder,97,Utah Jazz,95,0,19911,regular_season,Oklahoma City Thunder at Utah Jazz
164,2017-01-23,8:00 pm,Cleveland Cavaliers,122,New Orleans Pelicans,124,0,17758,regular_season,Cleveland Cavaliers at New Orleans Pelicans
161,2017-01-23,8:00 pm,New York Knicks,109,Indiana Pacers,103,0,16015,regular_season,New York Knicks at Indiana Pacers
162,2017-01-23,7:30 pm,Golden State Warriors,102,Miami Heat,105,0,19600,regular_season,Golden State Warriors at Miami Heat
159,2017-01-23,7:00 pm,Washington Wizards,109,Charlotte Hornets,99,0,15285,regular_season,Washington Wizards at Charlotte Hornets
158,2017-01-23,7:30 pm,San Antonio Spurs,112,Brooklyn Nets,86,0,16643,regular_season,San Antonio Spurs at Brooklyn Nets
157,2017-01-23,7:30 pm,Los Angeles Clippers,115,Atlanta Hawks,105,0,12853,regular_season,Los Angeles Clippers at Atlanta Hawks
160,2017-01-23,7:30 pm,Sacramento Kings,109,Detroit Pistons,104,0,14017,regular_season,Sacramento Kings at Detroit Pistons
166,2017-01-24,9:00 pm,Utah Jazz,93,Denver Nuggets,103,0,10867,regular_season,Utah Jazz at Denver Nuggets
167,2017-01-24,7:00 pm,Chicago Bulls,100,Orlando Magic,92,0,18846,regular_season,Chicago Bulls at Orlando Magic
168,2017-01-24,7:00 pm,Los Angeles Clippers,110,Philadelphia 76ers,121,0,17591,regular_season,Los Angeles Clippers at Philadelphia 76ers
169,2017-01-24,9:00 pm,Minnesota Timberwolves,112,Phoenix Suns,111,0,17241,regular_season,Minnesota Timberwolves at Phoenix Suns
170,2017-01-24,7:00 pm,San Antonio Spurs,108,Toronto Raptors,106,0,19800,regular_season,San Antonio Spurs at Toronto Raptors
171,2017-01-24,7:00 pm,Boston Celtics,108,Washington Wizards,123,0,16387,regular_season,Boston Celtics at Washington Wizards
181,2017-01-25,10:30 pm,Los Angeles Lakers,98,Portland Trail Blazers,105,0,19393,regular_season,Los Angeles Lakers at Portland Trail Blazers
180,2017-01-25,8:00 pm,Oklahoma City Thunder,114,New Orleans Pelicans,105,0,15277,regular_season,Oklahoma City Thunder at New Orleans Pelicans
179,2017-01-25,8:00 pm,Philadelphia 76ers,114,Milwaukee Bucks,109,0,13663,regular_season,Philadelphia 76ers at Milwaukee Bucks
177,2017-01-25,8:30 pm,New York Knicks,95,Dallas Mavericks,103,0,19750,regular_season,New York Knicks at Dallas Mavericks
178,2017-01-25,8:00 pm,Toronto Raptors,99,Memphis Grizzlies,101,0,15904,regular_season,Toronto Raptors at Memphis Grizzlies
175,2017-01-25,8:00 pm,Golden State Warriors,113,Charlotte Hornets,103,0,19639,regular_season,Golden State Warriors at Charlotte Hornets
174,2017-01-25,8:00 pm,Atlanta Hawks,119,Chicago Bulls,114,0,21445,regular_season,Atlanta Hawks at Chicago Bulls
173,2017-01-25,7:30 pm,Miami Heat,109,Brooklyn Nets,106,0,14929,regular_season,Miami Heat at Brooklyn Nets
172,2017-01-25,7:30 pm,Houston Rockets,109,Boston Celtics,120,0,18624,regular_season,Houston Rockets at Boston Celtics
176,2017-01-25,7:00 pm,Sacramento Kings,116,Cleveland Cavaliers,112,1,20562,regular_season,Sacramento Kings at Cleveland Cavaliers
182,2017-01-26,9:00 pm,Phoenix Suns,120,Denver Nuggets,127,0,12231,regular_season,Phoenix Suns at Denver Nuggets
183,2017-01-26,8:00 pm,Indiana Pacers,109,Minnesota Timberwolves,103,0,14862,regular_season,Indiana Pacers at Minnesota Timberwolves
184,2017-01-26,8:00 pm,Dallas Mavericks,98,Oklahoma City Thunder,109,0,18203,regular_season,Dallas Mavericks at Oklahoma City Thunder
185,2017-01-26,10:30 pm,Los Angeles Lakers,88,Utah Jazz,96,0,19911,regular_season,Los Angeles Lakers at Utah Jazz
190,2017-01-27,7:00 pm,Sacramento Kings,111,Indiana Pacers,115,1,17522,regular_season,Sacramento Kings at Indiana Pacers
191,2017-01-27,8:00 pm,San Antonio Spurs,103,New Orleans Pelicans,119,0,17757,regular_season,San Antonio Spurs at New Orleans Pelicans
192,2017-01-27,7:30 pm,Charlotte Hornets,107,New York Knicks,110,0,19812,regular_season,Charlotte Hornets at New York Knicks
193,2017-01-27,8:00 pm,Houston Rockets,123,Philadelphia 76ers,118,0,20588,regular_season,Houston Rockets at Philadelphia 76ers
186,2017-01-27,8:00 pm,Washington Wizards,112,Atlanta Hawks,86,0,16968,regular_season,Washington Wizards at Atlanta Hawks
195,2017-01-27,7:30 pm,Milwaukee Bucks,86,Toronto Raptors,102,0,19800,regular_season,Milwaukee Bucks at Toronto Raptors
187,2017-01-27,7:30 pm,Orlando Magic,98,Boston Celtics,128,0,18624,regular_season,Orlando Magic at Boston Celtics
189,2017-01-27,7:30 pm,Brooklyn Nets,116,Cleveland Cavaliers,124,0,20562,regular_season,Brooklyn Nets at Cleveland Cavaliers
194,2017-01-27,10:00 pm,Memphis Grizzlies,109,Portland Trail Blazers,112,0,19558,regular_season,Memphis Grizzlies at Portland Trail Blazers
188,2017-01-27,8:00 pm,Miami Heat,100,Chicago Bulls,88,0,22082,regular_season,Miami Heat at Chicago Bulls
197,2017-01-28,8:30 pm,Los Angeles Clippers,98,Golden State Warriors,144,0,19596,regular_season,Los Angeles Clippers at Golden State Warriors
198,2017-01-28,7:30 pm,Detroit Pistons,103,Miami Heat,116,0,19600,regular_season,Detroit Pistons at Miami Heat
199,2017-01-28,8:00 pm,Boston Celtics,112,Milwaukee Bucks,108,1,18717,regular_season,Boston Celtics at Milwaukee Bucks
200,2017-01-28,9:00 pm,Brooklyn Nets,109,Minnesota Timberwolves,129,0,14798,regular_season,Brooklyn Nets at Minnesota Timberwolves
201,2017-01-28,9:00 pm,Denver Nuggets,123,Phoenix Suns,112,0,18055,regular_season,Denver Nuggets at Phoenix Suns
202,2017-01-28,9:00 pm,Memphis Grizzlies,102,Utah Jazz,95,0,19911,regular_season,Memphis Grizzlies at Utah Jazz
196,2017-01-28,7:00 pm,Sacramento Kings,109,Charlotte Hornets,106,0,18597,regular_season,Sacramento Kings at Charlotte Hornets
204,2017-01-29,7:00 pm,Philadelphia 76ers,108,Chicago Bulls,121,0,21606,regular_season,Philadelphia 76ers at Chicago Bulls
205,2017-01-29,3:30 pm,Oklahoma City Thunder,91,Cleveland Cavaliers,107,0,20562,regular_season,Oklahoma City Thunder at Cleveland Cavaliers
206,2017-01-29,6:00 pm,Houston Rockets,101,Indiana Pacers,120,0,17923,regular_season,Houston Rockets at Indiana Pacers
207,2017-01-29,6:00 pm,Washington Wizards,107,New Orleans Pelicans,94,0,16779,regular_season,Washington Wizards at New Orleans Pelicans
208,2017-01-29,9:00 pm,Golden State Warriors,113,Portland Trail Blazers,111,0,19393,regular_season,Golden State Warriors at Portland Trail Blazers
209,2017-01-29,7:00 pm,Dallas Mavericks,105,San Antonio Spurs,101,0,18418,regular_season,Dallas Mavericks at San Antonio Spurs
203,2017-01-29,3:00 pm,New York Knicks,139,Atlanta Hawks,142,0,13643,regular_season,New York Knicks at Atlanta Hawks
210,2017-01-29,6:00 pm,Orlando Magic,114,Toronto Raptors,113,0,19800,regular_season,Orlando Magic at Toronto Raptors
211,2017-01-30,8:00 pm,Detroit Pistons,109,Boston Celtics,113,0,18188,regular_season,Detroit Pistons at Boston Celtics
212,2017-01-30,8:30 pm,Cleveland Cavaliers,97,Dallas Mavericks,104,0,20202,regular_season,Cleveland Cavaliers at Dallas Mavericks
214,2017-01-30,8:00 pm,Orlando Magic,105,Minnesota Timberwolves,111,1,11124,regular_season,Orlando Magic at Minnesota Timberwolves
215,2017-01-30,6:00 pm,Sacramento Kings,119,Philadelphia 76ers,122,0,15840,regular_season,Sacramento Kings at Philadelphia 76ers
216,2017-01-30,10:30 pm,Memphis Grizzlies,115,Phoenix Suns,96,0,16332,regular_season,Memphis Grizzlies at Phoenix Suns
213,2017-01-30,7:30 pm,Brooklyn Nets,96,Miami Heat,104,0,19600,regular_season,Brooklyn Nets at Miami Heat
222,2017-01-31,7:00 pm,New York Knicks,101,Washington Wizards,117,0,16683,regular_season,New York Knicks at Washington Wizards
218,2017-01-31,10:30 pm,Denver Nuggets,116,Los Angeles Lakers,120,0,18997,regular_season,Denver Nuggets at Los Angeles Lakers
219,2017-01-31,10:00 pm,Charlotte Hornets,98,Portland Trail Blazers,115,0,19393,regular_season,Charlotte Hornets at Portland Trail Blazers
220,2017-01-31,8:30 pm,Oklahoma City Thunder,94,San Antonio Spurs,108,0,18418,regular_season,Oklahoma City Thunder at San Antonio Spurs
221,2017-01-31,7:00 pm,New Orleans Pelicans,106,Toronto Raptors,108,1,19800,regular_season,New Orleans Pelicans at Toronto Raptors
217,2017-01-31,8:00 pm,Sacramento Kings,83,Houston Rockets,105,0,15187,regular_season,Sacramento Kings at Houston Rockets
257,2017-02-01,7:30 pm,Toronto Raptors,104,Boston Celtics,109,0,18624,regular_season,Toronto Raptors at Boston Celtics
258,2017-02-01,7:30 pm,New York Knicks,95,Brooklyn Nets,90,0,17732,regular_season,New York Knicks at Brooklyn Nets
259,2017-02-01,7:00 pm,Minnesota Timberwolves,97,Cleveland Cavaliers,125,0,20562,regular_season,Minnesota Timberwolves at Cleveland Cavaliers
261,2017-02-01,9:00 pm,Memphis Grizzlies,119,Denver Nuggets,99,0,12020,regular_season,Memphis Grizzlies at Denver Nuggets
262,2017-02-01,7:30 pm,New Orleans Pelicans,98,Detroit Pistons,118,0,14262,regular_season,New Orleans Pelicans at Detroit Pistons
263,2017-02-01,10:30 pm,Charlotte Hornets,111,Golden State Warriors,126,0,19596,regular_season,Charlotte Hornets at Golden State Warriors
264,2017-02-01,7:30 pm,Atlanta Hawks,93,Miami Heat,116,0,19600,regular_season,Atlanta Hawks at Miami Heat
265,2017-02-01,9:30 pm,Chicago Bulls,128,Oklahoma City Thunder,100,0,18203,regular_season,Chicago Bulls at Oklahoma City Thunder
266,2017-02-01,7:00 pm,Indiana Pacers,98,Orlando Magic,88,0,16662,regular_season,Indiana Pacers at Orlando Magic
267,2017-02-01,9:00 pm,Los Angeles Clippers,124,Phoenix Suns,114,0,16191,regular_season,Los Angeles Clippers at Phoenix Suns
268,2017-02-01,9:00 pm,Milwaukee Bucks,88,Utah Jazz,104,0,19694,regular_season,Milwaukee Bucks at Utah Jazz
260,2017-02-01,8:30 pm,Philadelphia 76ers,95,Dallas Mavericks,113,0,19263,regular_season,Philadelphia 76ers at Dallas Mavericks
270,2017-02-02,10:30 pm,Golden State Warriors,133,Los Angeles Clippers,120,0,19385,regular_season,Golden State Warriors at Los Angeles Clippers
269,2017-02-02,8:00 pm,Atlanta Hawks,113,Houston Rockets,108,0,15602,regular_season,Atlanta Hawks at Houston Rockets
271,2017-02-02,8:30 pm,Philadelphia 76ers,86,San Antonio Spurs,102,0,18418,regular_season,Philadelphia 76ers at San Antonio Spurs
272,2017-02-02,7:00 pm,Los Angeles Lakers,108,Washington Wizards,116,0,16473,regular_season,Los Angeles Lakers at Washington Wizards
274,2017-02-03,7:30 pm,Indiana Pacers,106,Brooklyn Nets,97,0,14557,regular_season,Indiana Pacers at Brooklyn Nets
275,2017-02-03,9:00 pm,Milwaukee Bucks,117,Denver Nuggets,121,0,18792,regular_season,Milwaukee Bucks at Denver Nuggets
276,2017-02-03,7:30 pm,Minnesota Timberwolves,108,Detroit Pistons,116,0,16934,regular_season,Minnesota Timberwolves at Detroit Pistons
277,2017-02-03,8:00 pm,Chicago Bulls,117,Houston Rockets,121,1,18055,regular_season,Chicago Bulls at Houston Rockets
278,2017-02-03,8:00 pm,Memphis Grizzlies,102,Oklahoma City Thunder,114,0,18203,regular_season,Memphis Grizzlies at Oklahoma City Thunder
279,2017-02-03,7:00 pm,Toronto Raptors,94,Orlando Magic,102,0,17141,regular_season,Toronto Raptors at Orlando Magic
280,2017-02-03,10:30 pm,Dallas Mavericks,108,Portland Trail Blazers,104,0,19393,regular_season,Dallas Mavericks at Portland Trail Blazers
281,2017-02-03,10:30 pm,Phoenix Suns,105,Sacramento Kings,103,0,17608,regular_season,Phoenix Suns at Sacramento Kings
273,2017-02-03,8:00 pm,Los Angeles Lakers,107,Boston Celtics,113,0,18624,regular_season,Los Angeles Lakers at Boston Celtics
291,2017-02-04,7:00 pm,New Orleans Pelicans,91,Washington Wizards,105,0,19651,regular_season,New Orleans Pelicans at Washington Wizards
290,2017-02-04,9:00 pm,Charlotte Hornets,98,Utah Jazz,105,0,19911,regular_season,Charlotte Hornets at Utah Jazz
289,2017-02-04,9:00 pm,Denver Nuggets,97,San Antonio Spurs,121,0,18418,regular_season,Denver Nuggets at San Antonio Spurs
288,2017-02-04,10:30 pm,Golden State Warriors,106,Sacramento Kings,109,1,17608,regular_season,Golden State Warriors at Sacramento Kings
287,2017-02-04,9:00 pm,Milwaukee Bucks,137,Phoenix Suns,112,0,17192,regular_season,Milwaukee Bucks at Phoenix Suns
286,2017-02-04,8:30 pm,Cleveland Cavaliers,111,New York Knicks,104,0,19812,regular_season,Cleveland Cavaliers at New York Knicks
285,2017-02-04,9:00 pm,Memphis Grizzlies,107,Minnesota Timberwolves,99,0,15081,regular_season,Memphis Grizzlies at Minnesota Timberwolves
284,2017-02-04,7:30 pm,Philadelphia 76ers,102,Miami Heat,125,0,19754,regular_season,Philadelphia 76ers at Miami Heat
283,2017-02-04,7:00 pm,Detroit Pistons,84,Indiana Pacers,105,0,17660,regular_season,Detroit Pistons at Indiana Pacers
282,2017-02-04,7:00 pm,Orlando Magic,86,Atlanta Hawks,113,0,16691,regular_season,Orlando Magic at Atlanta Hawks
292,2017-02-05,2:00 pm,Los Angeles Clippers,102,Boston Celtics,107,0,18624,regular_season,Los Angeles Clippers at Boston Celtics
293,2017-02-05,12:00 pm,Toronto Raptors,103,Brooklyn Nets,95,0,14245,regular_season,Toronto Raptors at Brooklyn Nets
294,2017-02-05,3:00 pm,Portland Trail Blazers,99,Oklahoma City Thunder,105,0,18203,regular_season,Portland Trail Blazers at Oklahoma City Thunder
305,2017-02-06,7:00 pm,Cleveland Cavaliers,140,Washington Wizards,135,1,20356,regular_season,Cleveland Cavaliers at Washington Wizards
304,2017-02-06,7:30 pm,Los Angeles Clippers,109,Toronto Raptors,118,0,19800,regular_season,Los Angeles Clippers at Toronto Raptors
303,2017-02-06,10:30 pm,Chicago Bulls,112,Sacramento Kings,107,0,17608,regular_season,Chicago Bulls at Sacramento Kings
302,2017-02-06,7:00 pm,Los Angeles Lakers,121,New York Knicks,107,0,19812,regular_season,Los Angeles Lakers at New York Knicks
297,2017-02-06,7:30 pm,Philadelphia 76ers,96,Detroit Pistons,113,0,14731,regular_season,Philadelphia 76ers at Detroit Pistons
300,2017-02-06,8:00 pm,Miami Heat,115,Minnesota Timberwolves,113,0,12502,regular_season,Miami Heat at Minnesota Timberwolves
295,2017-02-06,7:30 pm,Utah Jazz,120,Atlanta Hawks,95,0,13126,regular_season,Utah Jazz at Atlanta Hawks
301,2017-02-06,8:00 pm,Phoenix Suns,106,New Orleans Pelicans,111,0,15888,regular_season,Phoenix Suns at New Orleans Pelicans
296,2017-02-06,9:00 pm,Dallas Mavericks,87,Denver Nuggets,110,0,13047,regular_season,Dallas Mavericks at Denver Nuggets
298,2017-02-06,7:00 pm,Oklahoma City Thunder,90,Indiana Pacers,93,0,16123,regular_season,Oklahoma City Thunder at Indiana Pacers
299,2017-02-06,9:30 pm,San Antonio Spurs,74,Memphis Grizzlies,89,0,16708,regular_season,San Antonio Spurs at Memphis Grizzlies
306,2017-02-07,7:00 pm,Brooklyn Nets,107,Charlotte Hornets,111,0,15322,regular_season,Brooklyn Nets at Charlotte Hornets
307,2017-02-07,8:30 pm,Portland Trail Blazers,114,Dallas Mavericks,113,0,19326,regular_season,Portland Trail Blazers at Dallas Mavericks
308,2017-02-07,8:00 pm,Orlando Magic,104,Houston Rockets,128,0,15514,regular_season,Orlando Magic at Houston Rockets
309,2017-02-08,7:30 pm,Denver Nuggets,106,Atlanta Hawks,117,0,14222,regular_season,Denver Nuggets at Atlanta Hawks
310,2017-02-08,7:30 pm,Washington Wizards,114,Brooklyn Nets,110,1,13179,regular_season,Washington Wizards at Brooklyn Nets
313,2017-02-08,7:00 pm,Cleveland Cavaliers,132,Indiana Pacers,117,0,17580,regular_season,Cleveland Cavaliers at Indiana Pacers
314,2017-02-08,8:00 pm,Phoenix Suns,91,Memphis Grizzlies,110,0,16044,regular_season,Phoenix Suns at Memphis Grizzlies
315,2017-02-08,8:00 pm,Miami Heat,106,Milwaukee Bucks,88,0,14211,regular_season,Miami Heat at Milwaukee Bucks
316,2017-02-08,8:00 pm,Toronto Raptors,109,Minnesota Timberwolves,112,0,13832,regular_season,Toronto Raptors at Minnesota Timberwolves
317,2017-02-08,8:00 pm,Utah Jazz,127,New Orleans Pelicans,94,0,14508,regular_season,Utah Jazz at New Orleans Pelicans
318,2017-02-08,8:00 pm,Los Angeles Clippers,119,New York Knicks,115,0,19812,regular_season,Los Angeles Clippers at New York Knicks
319,2017-02-08,7:00 pm,San Antonio Spurs,111,Philadelphia 76ers,103,0,19233,regular_season,San Antonio Spurs at Philadelphia 76ers
320,2017-02-08,10:30 pm,Boston Celtics,92,Sacramento Kings,108,0,17608,regular_season,Boston Celtics at Sacramento Kings
311,2017-02-08,7:30 pm,Los Angeles Lakers,102,Detroit Pistons,121,0,15121,regular_season,Los Angeles Lakers at Detroit Pistons
312,2017-02-08,10:30 pm,Chicago Bulls,92,Golden State Warriors,123,0,19596,regular_season,Chicago Bulls at Golden State Warriors
322,2017-02-09,8:30 pm,Utah Jazz,105,Dallas Mavericks,112,1,19883,regular_season,Utah Jazz at Dallas Mavericks
321,2017-02-09,7:00 pm,Houston Rockets,107,Charlotte Hornets,95,0,16270,regular_season,Houston Rockets at Charlotte Hornets
323,2017-02-09,8:00 pm,Cleveland Cavaliers,109,Oklahoma City Thunder,118,0,18203,regular_season,Cleveland Cavaliers at Oklahoma City Thunder
324,2017-02-09,7:00 pm,Philadelphia 76ers,112,Orlando Magic,111,0,17829,regular_season,Philadelphia 76ers at Orlando Magic
325,2017-02-09,10:30 pm,Boston Celtics,120,Portland Trail Blazers,111,0,19393,regular_season,Boston Celtics at Portland Trail Blazers
333,2017-02-10,10:30 pm,Atlanta Hawks,107,Sacramento Kings,108,0,17608,regular_season,Atlanta Hawks at Sacramento Kings
332,2017-02-10,10:30 pm,Chicago Bulls,97,Phoenix Suns,115,0,18055,regular_season,Chicago Bulls at Phoenix Suns
331,2017-02-10,7:30 pm,Denver Nuggets,131,New York Knicks,123,0,19812,regular_season,Denver Nuggets at New York Knicks
330,2017-02-10,8:00 pm,New Orleans Pelicans,122,Minnesota Timberwolves,106,0,16093,regular_season,New Orleans Pelicans at Minnesota Timberwolves
334,2017-02-10,8:00 pm,Indiana Pacers,107,Washington Wizards,112,0,19503,regular_season,Indiana Pacers at Washington Wizards
328,2017-02-10,8:00 pm,Golden State Warriors,122,Memphis Grizzlies,107,0,18119,regular_season,Golden State Warriors at Memphis Grizzlies
327,2017-02-10,7:30 pm,San Antonio Spurs,103,Detroit Pistons,92,0,17222,regular_season,San Antonio Spurs at Detroit Pistons
326,2017-02-10,7:30 pm,Miami Heat,108,Brooklyn Nets,99,0,15382,regular_season,Miami Heat at Brooklyn Nets
