,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
749,2018-01-10,8:00 pm,Oklahoma City Thunder,88,Minnesota Timberwolves,104,0,18978,regular_season,Oklahoma City Thunder at Minnesota Timberwolves
750,2018-01-10,7:30 pm,Chicago Bulls,122,New York Knicks,119,0,19812,regular_season,Chicago Bulls at New York Knicks
741,2018-01-10,7:30 pm,Detroit Pistons,114,Brooklyn Nets,80,0,13457,regular_season,Detroit Pistons at Brooklyn Nets
746,2018-01-10,7:00 pm,Miami Heat,114,Indiana Pacers,106,0,14540,regular_season,Miami Heat at Indiana Pacers
747,2018-01-10,8:00 pm,New Orleans Pelicans,102,Memphis Grizzlies,105,0,14312,regular_season,New Orleans Pelicans at Memphis Grizzlies
752,2018-01-11,10:30 pm,San Antonio Spurs,81,Los Angeles Lakers,93,0,18997,regular_season,San Antonio Spurs at Los Angeles Lakers
755,2018-01-11,8:00 pm,Cleveland Cavaliers,99,Toronto Raptors,133,0,19923,regular_season,Cleveland Cavaliers at Toronto Raptors
753,2018-01-11,3:00 pm,Boston Celtics,114,Philadelphia 76ers,103,0,19078,regular_season,Boston Celtics at Philadelphia 76ers
754,2018-01-11,10:00 pm,Los Angeles Clippers,121,Sacramento Kings,115,0,17583,regular_season,Los Angeles Clippers at Sacramento Kings
756,2018-01-12,7:30 pm,Brooklyn Nets,110,Atlanta Hawks,105,0,13093,regular_season,Brooklyn Nets at Atlanta Hawks
762,2018-01-12,8:00 pm,Portland Trail Blazers,113,New Orleans Pelicans,119,0,17003,regular_season,Portland Trail Blazers at New Orleans Pelicans
761,2018-01-12,8:00 pm,New York Knicks,108,Minnesota Timberwolves,118,0,18978,regular_season,New York Knicks at Minnesota Timberwolves
764,2018-01-12,7:00 pm,Orlando Magic,119,Washington Wizards,125,0,18171,regular_season,Orlando Magic at Washington Wizards
759,2018-01-12,7:00 pm,Cleveland Cavaliers,95,Indiana Pacers,97,0,17923,regular_season,Cleveland Cavaliers at Indiana Pacers
758,2018-01-12,9:00 pm,Memphis Grizzlies,78,Denver Nuggets,87,0,15607,regular_season,Memphis Grizzlies at Denver Nuggets
757,2018-01-12,7:00 pm,Utah Jazz,88,Charlotte Hornets,99,0,14848,regular_season,Utah Jazz at Charlotte Hornets
760,2018-01-12,8:00 pm,Golden State Warriors,108,Milwaukee Bucks,94,0,18717,regular_season,Golden State Warriors at Milwaukee Bucks
763,2018-01-12,10:30 pm,Houston Rockets,112,Phoenix Suns,95,0,18055,regular_season,Houston Rockets at Phoenix Suns
765,2018-01-13,8:00 pm,Detroit Pistons,105,Chicago Bulls,107,0,21613,regular_season,Detroit Pistons at Chicago Bulls
766,2018-01-13,5:00 pm,Oklahoma City Thunder,101,Charlotte Hornets,91,0,19624,regular_season,Oklahoma City Thunder at Charlotte Hornets
767,2018-01-13,2:00 pm,Los Angeles Lakers,107,Dallas Mavericks,101,1,20209,regular_season,Los Angeles Lakers at Dallas Mavericks
768,2018-01-13,3:30 pm,Sacramento Kings,105,Los Angeles Clippers,126,0,16656,regular_season,Sacramento Kings at Los Angeles Clippers
769,2018-01-13,8:30 pm,Denver Nuggets,80,San Antonio Spurs,112,0,18418,regular_season,Denver Nuggets at San Antonio Spurs
770,2018-01-13,7:30 pm,Golden State Warriors,127,Toronto Raptors,125,0,20078,regular_season,Golden State Warriors at Toronto Raptors
771,2018-01-13,7:00 pm,Brooklyn Nets,113,Washington Wizards,119,1,18354,regular_season,Brooklyn Nets at Washington Wizards
772,2018-01-14,1:00 pm,Milwaukee Bucks,79,Miami Heat,97,0,19600,regular_season,Milwaukee Bucks at Miami Heat
774,2018-01-14,3:30 pm,New Orleans Pelicans,123,New York Knicks,118,1,19812,regular_season,New Orleans Pelicans at New York Knicks
775,2018-01-14,8:00 pm,Indiana Pacers,120,Phoenix Suns,97,0,17091,regular_season,Indiana Pacers at Phoenix Suns
773,2018-01-14,9:00 pm,Portland Trail Blazers,103,Minnesota Timberwolves,120,0,14739,regular_season,Portland Trail Blazers at Minnesota Timberwolves
777,2018-01-15,3:00 pm,New York Knicks,119,Brooklyn Nets,104,0,17732,regular_season,New York Knicks at Brooklyn Nets
776,2018-01-15,3:00 pm,San Antonio Spurs,99,Atlanta Hawks,102,0,15806,regular_season,San Antonio Spurs at Atlanta Hawks
784,2018-01-15,1:00 pm,Toronto Raptors,111,Philadelphia 76ers,117,0,20637,regular_season,Toronto Raptors at Philadelphia 76ers
783,2018-01-15,8:00 pm,Sacramento Kings,88,Oklahoma City Thunder,95,0,18203,regular_season,Sacramento Kings at Oklahoma City Thunder
782,2018-01-15,5:30 pm,Los Angeles Lakers,114,Memphis Grizzlies,123,0,17794,regular_season,Los Angeles Lakers at Memphis Grizzlies
786,2018-01-15,2:00 pm,Milwaukee Bucks,104,Washington Wizards,95,0,19607,regular_season,Milwaukee Bucks at Washington Wizards
780,2018-01-15,12:30 pm,Charlotte Hornets,118,Detroit Pistons,107,0,17200,regular_season,Charlotte Hornets at Detroit Pistons
779,2018-01-15,8:00 pm,Golden State Warriors,118,Cleveland Cavaliers,108,0,20562,regular_season,Golden State Warriors at Cleveland Cavaliers
778,2018-01-15,3:30 pm,Miami Heat,111,Chicago Bulls,119,0,20546,regular_season,Miami Heat at Chicago Bulls
781,2018-01-15,10:30 pm,Houston Rockets,102,Los Angeles Clippers,113,0,17622,regular_season,Houston Rockets at Los Angeles Clippers
785,2018-01-15,9:00 pm,Indiana Pacers,109,Utah Jazz,94,0,18306,regular_season,Indiana Pacers at Utah Jazz
787,2018-01-16,7:30 pm,New Orleans Pelicans,116,Boston Celtics,113,1,18624,regular_season,New Orleans Pelicans at Boston Celtics
788,2018-01-16,9:00 pm,Dallas Mavericks,102,Denver Nuggets,105,0,14097,regular_season,Dallas Mavericks at Denver Nuggets
789,2018-01-16,7:00 pm,Minnesota Timberwolves,102,Orlando Magic,108,0,18589,regular_season,Minnesota Timberwolves at Orlando Magic
790,2018-01-16,10:00 pm,Phoenix Suns,111,Portland Trail Blazers,118,0,18604,regular_season,Phoenix Suns at Portland Trail Blazers
798,2018-01-17,8:00 pm,Los Angeles Lakers,90,Oklahoma City Thunder,114,0,18203,regular_season,Los Angeles Lakers at Oklahoma City Thunder
799,2018-01-17,10:00 pm,Utah Jazz,120,Sacramento Kings,105,0,17583,regular_season,Utah Jazz at Sacramento Kings
800,2018-01-17,7:30 pm,Detroit Pistons,91,Toronto Raptors,96,0,19800,regular_season,Detroit Pistons at Toronto Raptors
795,2018-01-17,10:30 pm,Denver Nuggets,104,Los Angeles Clippers,109,0,15043,regular_season,Denver Nuggets at Los Angeles Clippers
794,2018-01-17,7:00 pm,Washington Wizards,109,Charlotte Hornets,133,0,11528,regular_season,Washington Wizards at Charlotte Hornets
796,2018-01-17,8:00 pm,New York Knicks,99,Memphis Grizzlies,105,0,12885,regular_season,New York Knicks at Memphis Grizzlies
791,2018-01-17,7:30 pm,New Orleans Pelicans,93,Atlanta Hawks,94,0,10894,regular_season,New Orleans Pelicans at Atlanta Hawks
792,2018-01-17,7:30 pm,San Antonio Spurs,100,Brooklyn Nets,95,0,15425,regular_season,San Antonio Spurs at Brooklyn Nets
793,2018-01-17,8:00 pm,Golden State Warriors,119,Chicago Bulls,112,0,21372,regular_season,Golden State Warriors at Chicago Bulls
797,2018-01-17,8:00 pm,Miami Heat,106,Milwaukee Bucks,101,0,16695,regular_season,Miami Heat at Milwaukee Bucks
801,2018-01-18,7:00 pm,Philadelphia 76ers,89,Boston Celtics,80,0,18624,regular_season,Philadelphia 76ers at Boston Celtics
802,2018-01-18,7:00 pm,Orlando Magic,103,Cleveland Cavaliers,104,0,20562,regular_season,Orlando Magic at Cleveland Cavaliers
803,2018-01-18,9:30 pm,Minnesota Timberwolves,98,Houston Rockets,116,0,18055,regular_season,Minnesota Timberwolves at Houston Rockets
804,2018-01-18,10:00 pm,Indiana Pacers,86,Portland Trail Blazers,100,0,19071,regular_season,Indiana Pacers at Portland Trail Blazers
811,2018-01-19,10:30 pm,New York Knicks,117,Utah Jazz,115,0,18306,regular_season,New York Knicks at Utah Jazz
809,2018-01-19,8:00 pm,Sacramento Kings,88,Memphis Grizzlies,106,0,16831,regular_season,Sacramento Kings at Memphis Grizzlies
810,2018-01-19,7:00 pm,San Antonio Spurs,83,Toronto Raptors,86,0,19800,regular_season,San Antonio Spurs at Toronto Raptors
807,2018-01-19,8:00 pm,Washington Wizards,122,Detroit Pistons,112,0,14744,regular_season,Washington Wizards at Detroit Pistons
806,2018-01-19,9:00 pm,Phoenix Suns,108,Denver Nuggets,100,0,15732,regular_season,Phoenix Suns at Denver Nuggets
805,2018-01-19,7:30 pm,Miami Heat,95,Brooklyn Nets,101,0,17732,regular_season,Miami Heat at Brooklyn Nets
808,2018-01-19,10:30 pm,Indiana Pacers,86,Los Angeles Lakers,99,0,18997,regular_season,Indiana Pacers at Los Angeles Lakers
812,2018-01-20,5:00 pm,Chicago Bulls,113,Atlanta Hawks,97,0,15597,regular_season,Chicago Bulls at Atlanta Hawks
813,2018-01-20,7:00 pm,Miami Heat,106,Charlotte Hornets,105,0,18687,regular_season,Miami Heat at Charlotte Hornets
814,2018-01-20,3:30 pm,Oklahoma City Thunder,148,Cleveland Cavaliers,124,0,20562,regular_season,Oklahoma City Thunder at Cleveland Cavaliers
815,2018-01-20,8:30 pm,Golden State Warriors,108,Houston Rockets,116,0,18055,regular_season,Golden State Warriors at Houston Rockets
816,2018-01-20,9:00 pm,Toronto Raptors,109,Minnesota Timberwolves,115,0,17828,regular_season,Toronto Raptors at Minnesota Timberwolves
817,2018-01-20,7:00 pm,Memphis Grizzlies,104,New Orleans Pelicans,111,0,18212,regular_season,Memphis Grizzlies at New Orleans Pelicans
818,2018-01-20,7:30 pm,Milwaukee Bucks,94,Philadelphia 76ers,116,0,20826,regular_season,Milwaukee Bucks at Philadelphia 76ers
819,2018-01-20,10:00 pm,Dallas Mavericks,108,Portland Trail Blazers,117,0,19464,regular_season,Dallas Mavericks at Portland Trail Blazers
820,2018-01-20,9:00 pm,Los Angeles Clippers,113,Utah Jazz,125,0,18306,regular_season,Los Angeles Clippers at Utah Jazz
824,2018-01-21,7:00 pm,Indiana Pacers,94,San Antonio Spurs,86,0,18418,regular_season,Indiana Pacers at San Antonio Spurs
821,2018-01-21,1:00 pm,Orlando Magic,103,Boston Celtics,95,0,18624,regular_season,Orlando Magic at Boston Celtics
822,2018-01-21,4:00 pm,Brooklyn Nets,101,Detroit Pistons,100,0,17554,regular_season,Brooklyn Nets at Detroit Pistons
823,2018-01-21,3:30 pm,New York Knicks,107,Los Angeles Lakers,127,0,18997,regular_season,New York Knicks at Los Angeles Lakers
833,2018-01-22,8:00 pm,Chicago Bulls,128,New Orleans Pelicans,132,0,17101,regular_season,Chicago Bulls at New Orleans Pelicans
832,2018-01-22,8:00 pm,Phoenix Suns,105,Milwaukee Bucks,109,0,14766,regular_season,Phoenix Suns at Milwaukee Bucks
831,2018-01-22,8:00 pm,Philadelphia 76ers,101,Memphis Grizzlies,105,0,14288,regular_season,Philadelphia 76ers at Memphis Grizzlies
825,2018-01-22,7:30 pm,Utah Jazz,90,Atlanta Hawks,104,0,11096,regular_season,Utah Jazz at Atlanta Hawks
829,2018-01-22,8:00 pm,Miami Heat,90,Houston Rockets,99,0,18055,regular_season,Miami Heat at Houston Rockets
828,2018-01-22,9:00 pm,Portland Trail Blazers,101,Denver Nuggets,104,0,14474,regular_season,Portland Trail Blazers at Denver Nuggets
827,2018-01-22,8:30 pm,Washington Wizards,75,Dallas Mavericks,98,0,19328,regular_season,Washington Wizards at Dallas Mavericks
826,2018-01-22,7:00 pm,Sacramento Kings,107,Charlotte Hornets,112,0,11806,regular_season,Sacramento Kings at Charlotte Hornets
830,2018-01-22,10:30 pm,Minnesota Timberwolves,126,Los Angeles Clippers,118,0,16347,regular_season,Minnesota Timberwolves at Los Angeles Clippers
835,2018-01-23,10:30 pm,Boston Celtics,107,Los Angeles Lakers,108,0,18997,regular_season,Boston Celtics at Los Angeles Lakers
836,2018-01-23,8:00 pm,Brooklyn Nets,108,Oklahoma City Thunder,109,0,18203,regular_season,Brooklyn Nets at Oklahoma City Thunder
837,2018-01-23,7:00 pm,Sacramento Kings,105,Orlando Magic,99,0,18846,regular_season,Sacramento Kings at Orlando Magic
838,2018-01-23,8:00 pm,Cleveland Cavaliers,102,San Antonio Spurs,114,0,18418,regular_season,Cleveland Cavaliers at San Antonio Spurs
834,2018-01-23,10:30 pm,New York Knicks,112,Golden State Warriors,123,0,19596,regular_season,New York Knicks at Golden State Warriors
845,2018-01-24,8:00 pm,San Antonio Spurs,108,Memphis Grizzlies,85,0,15812,regular_season,San Antonio Spurs at Memphis Grizzlies
847,2018-01-24,10:00 pm,Minnesota Timberwolves,114,Portland Trail Blazers,123,0,18920,regular_season,Minnesota Timberwolves at Portland Trail Blazers
846,2018-01-24,7:00 pm,Chicago Bulls,101,Philadelphia 76ers,115,0,20547,regular_season,Chicago Bulls at Philadelphia 76ers
843,2018-01-24,7:00 pm,Phoenix Suns,101,Indiana Pacers,116,0,14060,regular_season,Phoenix Suns at Indiana Pacers
842,2018-01-24,7:00 pm,Utah Jazz,98,Detroit Pistons,95,1,15682,regular_season,Utah Jazz at Detroit Pistons
841,2018-01-24,8:00 pm,Houston Rockets,104,Dallas Mavericks,97,0,19378,regular_season,Houston Rockets at Dallas Mavericks
840,2018-01-24,7:00 pm,New Orleans Pelicans,101,Charlotte Hornets,96,0,14588,regular_season,New Orleans Pelicans at Charlotte Hornets
844,2018-01-24,10:30 pm,Boston Celtics,113,Los Angeles Clippers,102,0,19430,regular_season,Boston Celtics at Los Angeles Clippers
839,2018-01-24,7:30 pm,Toronto Raptors,108,Atlanta Hawks,93,0,12780,regular_season,Toronto Raptors at Atlanta Hawks
848,2018-01-25,9:00 pm,New York Knicks,118,Denver Nuggets,130,0,15482,regular_season,New York Knicks at Denver Nuggets
849,2018-01-25,10:30 pm,Minnesota Timberwolves,113,Golden State Warriors,126,0,19596,regular_season,Minnesota Timberwolves at Golden State Warriors
850,2018-01-25,7:30 pm,Sacramento Kings,89,Miami Heat,88,0,19600,regular_season,Sacramento Kings at Miami Heat
851,2018-01-25,8:00 pm,Washington Wizards,112,Oklahoma City Thunder,121,0,18203,regular_season,Washington Wizards at Oklahoma City Thunder
861,2018-01-26,7:30 pm,Utah Jazz,97,Toronto Raptors,93,0,19800,regular_season,Utah Jazz at Toronto Raptors
860,2018-01-26,8:30 pm,Philadelphia 76ers,97,San Antonio Spurs,78,0,18418,regular_season,Philadelphia 76ers at San Antonio Spurs
859,2018-01-26,9:00 pm,New York Knicks,107,Phoenix Suns,85,0,17068,regular_season,New York Knicks at Phoenix Suns
858,2018-01-26,8:00 pm,Houston Rockets,113,New Orleans Pelicans,115,0,17186,regular_season,Houston Rockets at New Orleans Pelicans
856,2018-01-26,8:00 pm,Los Angeles Clippers,109,Memphis Grizzlies,100,0,16369,regular_season,Los Angeles Clippers at Memphis Grizzlies
855,2018-01-26,8:30 pm,Portland Trail Blazers,107,Dallas Mavericks,93,0,19876,regular_season,Portland Trail Blazers at Dallas Mavericks
854,2018-01-26,7:30 pm,Indiana Pacers,108,Cleveland Cavaliers,115,0,20562,regular_season,Indiana Pacers at Cleveland Cavaliers
853,2018-01-26,7:00 pm,Atlanta Hawks,110,Charlotte Hornets,121,0,15479,regular_season,Atlanta Hawks at Charlotte Hornets
857,2018-01-26,8:00 pm,Brooklyn Nets,91,Milwaukee Bucks,116,0,18717,regular_season,Brooklyn Nets at Milwaukee Bucks
852,2018-01-26,8:00 pm,Los Angeles Lakers,108,Chicago Bulls,103,0,21827,regular_season,Los Angeles Lakers at Chicago Bulls
868,2018-01-27,9:00 pm,Brooklyn Nets,97,Minnesota Timberwolves,111,0,16231,regular_season,Brooklyn Nets at Minnesota Timberwolves
867,2018-01-27,7:30 pm,Charlotte Hornets,91,Miami Heat,95,0,19600,regular_season,Charlotte Hornets at Miami Heat
866,2018-01-27,7:00 pm,Orlando Magic,112,Indiana Pacers,114,0,17923,regular_season,Orlando Magic at Indiana Pacers
864,2018-01-27,5:00 pm,Oklahoma City Thunder,121,Detroit Pistons,108,0,20491,regular_season,Oklahoma City Thunder at Detroit Pistons
863,2018-01-27,9:00 pm,Dallas Mavericks,89,Denver Nuggets,91,0,19520,regular_season,Dallas Mavericks at Denver Nuggets
865,2018-01-27,8:30 pm,Boston Celtics,105,Golden State Warriors,109,0,19596,regular_season,Boston Celtics at Golden State Warriors
862,2018-01-27,7:30 pm,Washington Wizards,129,Atlanta Hawks,104,0,15843,regular_season,Washington Wizards at Atlanta Hawks
875,2018-01-28,6:00 pm,Los Angeles Lakers,111,Toronto Raptors,123,0,19800,regular_season,Los Angeles Lakers at Toronto Raptors
874,2018-01-28,7:00 pm,Sacramento Kings,98,San Antonio Spurs,113,0,18418,regular_season,Sacramento Kings at San Antonio Spurs
873,2018-01-28,6:00 pm,Philadelphia 76ers,112,Oklahoma City Thunder,122,0,18202,regular_season,Philadelphia 76ers at Oklahoma City Thunder
871,2018-01-28,3:30 pm,Phoenix Suns,102,Houston Rockets,113,0,18055,regular_season,Phoenix Suns at Houston Rockets
870,2018-01-28,6:00 pm,Detroit Pistons,104,Cleveland Cavaliers,121,0,20562,regular_season,Detroit Pistons at Cleveland Cavaliers
869,2018-01-28,3:30 pm,Milwaukee Bucks,110,Chicago Bulls,96,0,21630,regular_season,Milwaukee Bucks at Chicago Bulls
872,2018-01-28,4:00 pm,Los Angeles Clippers,112,New Orleans Pelicans,103,0,16378,regular_season,Los Angeles Clippers at New Orleans Pelicans
876,2018-01-29,7:30 pm,Minnesota Timberwolves,100,Atlanta Hawks,105,0,12589,regular_season,Minnesota Timberwolves at Atlanta Hawks
878,2018-01-29,9:00 pm,Boston Celtics,111,Denver Nuggets,110,0,19520,regular_season,Boston Celtics at Denver Nuggets
879,2018-01-29,7:00 pm,Charlotte Hornets,96,Indiana Pacers,105,0,14225,regular_season,Charlotte Hornets at Indiana Pacers
880,2018-01-29,8:00 pm,Phoenix Suns,109,Memphis Grizzlies,120,0,13202,regular_season,Phoenix Suns at Memphis Grizzlies
881,2018-01-29,8:00 pm,Philadelphia 76ers,95,Milwaukee Bucks,107,0,14126,regular_season,Philadelphia 76ers at Milwaukee Bucks
877,2018-01-29,8:30 pm,Miami Heat,95,Dallas Mavericks,88,0,19555,regular_season,Miami Heat at Dallas Mavericks
882,2018-01-30,8:00 pm,Cleveland Cavaliers,114,Detroit Pistons,125,0,18508,regular_season,Cleveland Cavaliers at Detroit Pistons
883,2018-01-30,8:00 pm,Orlando Magic,107,Houston Rockets,114,0,18055,regular_season,Orlando Magic at Houston Rockets
884,2018-01-30,10:30 pm,Portland Trail Blazers,104,Los Angeles Clippers,96,0,16705,regular_season,Portland Trail Blazers at Los Angeles Clippers
885,2018-01-30,8:00 pm,Sacramento Kings,114,New Orleans Pelicans,103,0,14292,regular_season,Sacramento Kings at New Orleans Pelicans
886,2018-01-30,7:30 pm,Brooklyn Nets,95,New York Knicks,111,0,19505,regular_season,Brooklyn Nets at New York Knicks
888,2018-01-30,7:30 pm,Minnesota Timberwolves,104,Toronto Raptors,109,0,19800,regular_season,Minnesota Timberwolves at Toronto Raptors
889,2018-01-30,9:00 pm,Golden State Warriors,99,Utah Jazz,129,0,18306,regular_season,Golden State Warriors at Utah Jazz
890,2018-01-30,7:00 pm,Oklahoma City Thunder,96,Washington Wizards,102,0,20356,regular_season,Oklahoma City Thunder at Washington Wizards
887,2018-01-30,8:30 pm,Denver Nuggets,104,San Antonio Spurs,106,0,18418,regular_season,Denver Nuggets at San Antonio Spurs
898,2018-01-31,10:00 pm,Chicago Bulls,108,Portland Trail Blazers,124,0,19422,regular_season,Chicago Bulls at Portland Trail Blazers
896,2018-01-31,7:00 pm,Los Angeles Lakers,105,Orlando Magic,127,0,18553,regular_season,Los Angeles Lakers at Orlando Magic
895,2018-01-31,7:00 pm,Memphis Grizzlies,101,Indiana Pacers,105,0,15093,regular_season,Memphis Grizzlies at Indiana Pacers
897,2018-01-31,10:30 pm,Dallas Mavericks,88,Phoenix Suns,102,0,15923,regular_season,Dallas Mavericks at Phoenix Suns
893,2018-01-31,7:30 pm,Philadelphia 76ers,108,Brooklyn Nets,116,0,15577,regular_season,Philadelphia 76ers at Brooklyn Nets
894,2018-01-31,7:30 pm,Miami Heat,89,Cleveland Cavaliers,91,0,20562,regular_season,Miami Heat at Cleveland Cavaliers
892,2018-01-31,8:00 pm,New York Knicks,73,Boston Celtics,103,0,18624,regular_season,New York Knicks at Boston Celtics
891,2018-01-31,7:30 pm,Charlotte Hornets,123,Atlanta Hawks,110,0,13103,regular_season,Charlotte Hornets at Atlanta Hawks
1156,2018-02-01,7:00 pm,Toronto Raptors,119,Washington Wizards,122,0,15599,regular_season,Toronto Raptors at Washington Wizards
1155,2018-02-01,8:00 pm,Houston Rockets,102,San Antonio Spurs,91,0,18418,regular_season,Houston Rockets at San Antonio Spurs
1153,2018-02-01,7:00 pm,Memphis Grizzlies,102,Detroit Pistons,104,0,17481,regular_season,Memphis Grizzlies at Detroit Pistons
1152,2018-02-01,10:30 pm,Oklahoma City Thunder,124,Denver Nuggets,127,0,18407,regular_season,Oklahoma City Thunder at Denver Nuggets
1154,2018-02-01,8:00 pm,Milwaukee Bucks,89,Minnesota Timberwolves,108,0,17199,regular_season,Milwaukee Bucks at Minnesota Timberwolves
1165,2018-02-02,7:30 pm,Portland Trail Blazers,105,Toronto Raptors,130,0,19800,regular_season,Portland Trail Blazers at Toronto Raptors
1157,2018-02-02,7:30 pm,Atlanta Hawks,110,Boston Celtics,119,0,18624,regular_season,Atlanta Hawks at Boston Celtics
1158,2018-02-02,7:30 pm,Los Angeles Lakers,102,Brooklyn Nets,99,0,17732,regular_season,Los Angeles Lakers at Brooklyn Nets
1159,2018-02-02,7:00 pm,Indiana Pacers,126,Charlotte Hornets,133,0,17135,regular_season,Indiana Pacers at Charlotte Hornets
1160,2018-02-02,8:00 pm,New York Knicks,90,Milwaukee Bucks,92,0,18717,regular_season,New York Knicks at Milwaukee Bucks
1161,2018-02-02,9:00 pm,New Orleans Pelicans,114,Oklahoma City Thunder,100,0,18203,regular_season,New Orleans Pelicans at Oklahoma City Thunder
1162,2018-02-02,8:00 pm,Miami Heat,97,Philadelphia 76ers,103,0,20636,regular_season,Miami Heat at Philadelphia 76ers
1163,2018-02-02,9:00 pm,Utah Jazz,129,Phoenix Suns,97,0,16560,regular_season,Utah Jazz at Phoenix Suns
1164,2018-02-02,10:30 pm,Golden State Warriors,119,Sacramento Kings,104,0,17583,regular_season,Golden State Warriors at Sacramento Kings
1168,2018-02-03,7:00 pm,Miami Heat,107,Detroit Pistons,111,0,18747,regular_season,Miami Heat at Detroit Pistons
1171,2018-02-03,9:00 pm,New Orleans Pelicans,107,Minnesota Timberwolves,118,0,17954,regular_season,New Orleans Pelicans at Minnesota Timberwolves
1172,2018-02-03,7:00 pm,Washington Wizards,115,Orlando Magic,98,0,18846,regular_season,Washington Wizards at Orlando Magic
1173,2018-02-03,10:00 pm,Dallas Mavericks,106,Sacramento Kings,99,0,17583,regular_season,Dallas Mavericks at Sacramento Kings
1174,2018-02-03,9:00 pm,Utah Jazz,120,San Antonio Spurs,111,0,18418,regular_season,Utah Jazz at San Antonio Spurs
1169,2018-02-03,7:00 pm,Philadelphia 76ers,92,Indiana Pacers,100,0,17923,regular_season,Philadelphia 76ers at Indiana Pacers
1167,2018-02-03,9:00 pm,Golden State Warriors,108,Denver Nuggets,115,0,20103,regular_season,Golden State Warriors at Denver Nuggets
1170,2018-02-03,3:30 pm,Chicago Bulls,103,Los Angeles Clippers,113,0,19068,regular_season,Chicago Bulls at Los Angeles Clippers
1166,2018-02-03,8:30 pm,Houston Rockets,120,Cleveland Cavaliers,88,0,20562,regular_season,Houston Rockets at Cleveland Cavaliers
1179,2018-02-04,3:00 pm,Charlotte Hornets,115,Phoenix Suns,110,0,14487,regular_season,Charlotte Hornets at Phoenix Suns
1175,2018-02-04,12:00 pm,Portland Trail Blazers,96,Boston Celtics,97,0,18624,regular_season,Portland Trail Blazers at Boston Celtics
1176,2018-02-04,12:00 pm,Milwaukee Bucks,109,Brooklyn Nets,94,0,14392,regular_season,Milwaukee Bucks at Brooklyn Nets
1177,2018-02-04,12:00 pm,Atlanta Hawks,99,New York Knicks,96,0,19441,regular_season,Atlanta Hawks at New York Knicks
1178,2018-02-04,2:00 pm,Los Angeles Lakers,108,Oklahoma City Thunder,104,0,18203,regular_season,Los Angeles Lakers at Oklahoma City Thunder
1180,2018-02-04,12:00 pm,Memphis Grizzlies,86,Toronto Raptors,101,0,19800,regular_season,Memphis Grizzlies at Toronto Raptors
1187,2018-02-05,10:00 pm,Chicago Bulls,98,Sacramento Kings,104,0,17583,regular_season,Chicago Bulls at Sacramento Kings
1186,2018-02-05,8:00 pm,Utah Jazz,133,New Orleans Pelicans,109,0,14293,regular_season,Utah Jazz at New Orleans Pelicans
1185,2018-02-05,7:30 pm,Orlando Magic,111,Miami Heat,109,0,19600,regular_season,Orlando Magic at Miami Heat
1184,2018-02-05,10:30 pm,Dallas Mavericks,101,Los Angeles Clippers,104,0,15127,regular_season,Dallas Mavericks at Los Angeles Clippers
1182,2018-02-05,7:00 pm,Portland Trail Blazers,91,Detroit Pistons,111,0,13810,regular_season,Portland Trail Blazers at Detroit Pistons
1181,2018-02-05,9:00 pm,Charlotte Hornets,104,Denver Nuggets,121,0,14410,regular_season,Charlotte Hornets at Denver Nuggets
1183,2018-02-05,7:00 pm,Washington Wizards,111,Indiana Pacers,102,0,13169,regular_season,Washington Wizards at Indiana Pacers
1192,2018-02-06,7:30 pm,Milwaukee Bucks,103,New York Knicks,89,0,19812,regular_season,Milwaukee Bucks at New York Knicks
1193,2018-02-06,7:00 pm,Cleveland Cavaliers,98,Orlando Magic,116,0,18846,regular_season,Cleveland Cavaliers at Orlando Magic
1194,2018-02-06,8:00 pm,Washington Wizards,102,Philadelphia 76ers,115,0,20530,regular_season,Washington Wizards at Philadelphia 76ers
1195,2018-02-06,7:30 pm,Boston Celtics,91,Toronto Raptors,111,0,20017,regular_season,Boston Celtics at Toronto Raptors
1188,2018-02-06,7:30 pm,Memphis Grizzlies,82,Atlanta Hawks,108,0,11866,regular_season,Memphis Grizzlies at Atlanta Hawks
1189,2018-02-06,7:30 pm,Houston Rockets,123,Brooklyn Nets,113,0,15064,regular_season,Houston Rockets at Brooklyn Nets
1190,2018-02-06,10:30 pm,Oklahoma City Thunder,125,Golden State Warriors,105,0,19596,regular_season,Oklahoma City Thunder at Golden State Warriors
1191,2018-02-06,10:30 pm,Phoenix Suns,93,Los Angeles Lakers,112,0,18997,regular_season,Phoenix Suns at Los Angeles Lakers
1196,2018-02-07,8:00 pm,Minnesota Timberwolves,138,Cleveland Cavaliers,140,1,20562,regular_season,Minnesota Timberwolves at Cleveland Cavaliers
1197,2018-02-07,7:00 pm,Brooklyn Nets,106,Detroit Pistons,115,0,15114,regular_season,Brooklyn Nets at Detroit Pistons
1200,2018-02-07,10:30 pm,San Antonio Spurs,129,Phoenix Suns,81,0,15993,regular_season,San Antonio Spurs at Phoenix Suns
1198,2018-02-07,8:00 pm,Utah Jazz,92,Memphis Grizzlies,88,0,13187,regular_season,Utah Jazz at Memphis Grizzlies
1199,2018-02-07,7:30 pm,Houston Rockets,109,Miami Heat,101,0,19600,regular_season,Houston Rockets at Miami Heat
1205,2018-02-08,7:30 pm,New York Knicks,88,Toronto Raptors,113,0,19800,regular_season,New York Knicks at Toronto Raptors
